interval_start_timestamp,visitors,pct_communicated
2026-01-21T00:00:00+00:00,4117,12.07189701238766
2026-02-20T00:00:00+00:00,4208,10.171102661596958
2026-03-22T00:00:00+00:00,3640,12.445054945054945
2026-04-21T00:00:00+00:00,5016,9.290271132376397
2026-05-21T00:00:00+00:00,5222,9.249329758713138
