interval_start_timestamp,visitors,pct_communicated
2026-02-20T00:00:00+00:00,1363,10.78503301540719
2026-03-22T00:00:00+00:00,1323,10.884353741496598
2026-04-21T00:00:00+00:00,1337,10.99476439790576
2026-05-21T00:00:00+00:00,2021,8.461157842652153
