interval_start_timestamp,messages,messages_per_communicator
2026-02-20T00:00:00+00:00,4631,31.503401360544217
2026-03-22T00:00:00+00:00,3036,21.083333333333332
2026-04-21T00:00:00+00:00,3760,25.578231292517007
2026-05-21T00:00:00+00:00,5782,33.812865497076025
