day_pt,new_members,pct_communicated,pct_opened_channels,interval_start_timestamp
2026-02-20T00:00:00+00:00,394,18.274111675126903,61.16751269035533,2026-02-20T00:00:00+00:00
2026-03-22T00:00:00+00:00,389,17.994858611825194,57.326478149100254,2026-03-22T00:00:00+00:00
2026-04-21T00:00:00+00:00,371,19.137466307277627,57.68194070080862,2026-04-21T00:00:00+00:00
2026-05-21T00:00:00+00:00,462,18.398268398268396,58.22510822510822,2026-05-21T00:00:00+00:00
