interval_start_timestamp,messages,messages_per_communicator
2026-01-21T00:00:00+00:00,44204,88.94164989939638
2026-02-20T00:00:00+00:00,37517,87.65654205607477
2026-03-22T00:00:00+00:00,37870,83.59823399558499
2026-04-21T00:00:00+00:00,48190,103.41201716738198
2026-05-21T00:00:00+00:00,55974,115.88819875776397
